code,category,name,seisiki_name,tosyo_category,start_day,start_FY,company_url,post_code,address,head_prefecture,category_with_code,stock_market
3487,不動産投資信託,ＣＲＥロジスティクスファンド投資法人,ＣＲＥロジスティクスファンド投資法人,その他,2016年5月12日,2016年度,https://cre-reit.co.jp/,〒105-0001,東京都港区虎ノ門２－１０－１,東京都,9999_未定義,東証
3488,不動産投資信託,ザイマックス・リート投資法人,ザイマックス・リート投資法人,その他,2017年9月14日,2017年度,https://xymaxreit.co.jp/,〒107-0052,東京都港区赤坂１－１－１,東京都,9999_未定義,東証
3489,不動産・住宅,フェイスネットワーク,（株）フェイスネットワーク,不動産業,2006年5月1日,2006年度,http://www.faithnetwork.jp/,〒151-0051,東京都渋谷区千駄ヶ谷３－２－１,東京都,8050_不動産業,東証１部
3490,不動産・住宅,アズ企画設計,（株）アズ企画設計,不動産業,1989年4月26日,1989年度,https://www.azplan.co.jp/,〒101-0047,東京都千代田区内神田２－８－４山田ビル,東京都,8050_不動産業,東証JQスタンダード
3491,不動産・住宅,ＧＡｔｅｃｈｎｏｌｏｇｉｅｓ,（株）ＧＡｔｅｃｈｎｏｌｏｇｉｅｓ,不動産業,2013年3月12日,2012年度,https://www.ga-tech.co.jp/,〒106-6290,東京都港区六本木３－２－１住友不動産六本木グランドタワー,東京都,8050_不動産業,東証マザーズ
3492,不動産投資信託,タカラレーベン不動産投資法人,タカラレーベン不動産投資法人,その他,2017年9月11日,2017年度,https://takara-reit.co.jp/,〒107-0052,東京都港区赤坂１－１４－１５,東京都,9999_未定義,東証
3493,不動産投資信託,伊藤忠アドバンス・ロジスティクス投資法人,伊藤忠アドバンス・ロジスティクス投資法人,その他,2018年5月1日,2018年度,https://www.ial-reit.com/,〒102-0083,東京都千代田区麹町３－６－５,東京都,9999_未定義,東証
3494,不動産・住宅,マリオン,（株）マリオン,不動産業,1986年11月27日,1986年度,https://www.mullion.co.jp/,〒162-0067,東京都新宿区富久町９－１１,東京都,8050_不動産業,東証JQスタンダード
3495,不動産・住宅,香陵住販,香陵住販（株）,不動産業,1981年10月5日,1981年度,https://www.koryo-j.co.jp/,〒310-0021,茨城県水戸市南町２－４－３３,茨城県,8050_不動産業,東証JQスタンダード
3496,不動産・住宅,アズーム,（株）アズーム,不動産業,2009年10月9日,2009年度,https://azoom.jp/,〒151-0053,東京都渋谷区代々木２－１－１,東京都,8050_不動産業,東証マザーズ
3497,不動産・住宅,ＬｅＴｅｃｈ,（株）ＬｅＴｅｃｈ,不動産業,2000年9月7日,2000年度,https://www.letech-corp.net/,〒530-0027,大阪市北区堂山町３－３,大阪府,8050_不動産業,東証マザーズ
3498,電力・ガス,霞ヶ関キャピタル,霞ヶ関キャピタル（株）,不動産業,2015年6月30日,2015年度,https://kasumigaseki.co.jp/,〒100-0013,東京都千代田区霞が関３－２－１,東京都,8050_不動産業,東証マザーズ
3501,自動車部品,住江織物,住江織物（株）,繊維製品,1930年12月26日,1930年度,http://www.suminoe.jp/,〒542-8504,大阪市中央区南船場３－１１－２０,大阪府,3100_繊維製品,東証１部
3512,紡績・繊維,日本フエルト,日本フエルト（株）,繊維製品,1917年7月10日,1917年度,http://www.felt.co.jp/,〒115-0055,東京都北区赤羽西１－７－１,東京都,3100_繊維製品,東証１部
3513,紡績・繊維,イチカワ,イチカワ（株）,繊維製品,1949年11月21日,1949年度,http://www.ik-felt.co.jp/,〒113-8442,東京都文京区本郷２－１４－１５,東京都,3100_繊維製品,東証１部
3515,紡績・繊維,フジコー,（株）フジコー,繊維製品,1951年7月6日,1951年度,http://www.fujico-jp.com/,〒664-0857,兵庫県伊丹市行基町１－５,兵庫県,3100_繊維製品,東証JQスタンダード
3521,レジャー・レジャー施設,エコナックホールディングス,エコナックホールディングス（株）,サービス業,1926年12月22日,1926年度,http://www.econach.co.jp/,〒107-0062,東京都港区南青山７－８－４高樹ハイツ,東京都,9050_サービス業,東証１部
3524,製造用機械・電気機械,日東製網,日東製網（株）,繊維製品,1910年8月1日,1910年度,http://www.nittoseimo.co.jp/,〒105-0004,東京都港区新橋２－２０－１５－７０１,東京都,3100_繊維製品,東証１部
3526,自動車部品,芦森工業,芦森工業（株）,輸送用機器,1935年12月27日,1935年度,http://www.ashimori.co.jp/,〒566-0001,大阪府摂津市千里丘７－１１－６１,大阪府,3700_輸送用機器,東証１部
3528,建設・土木,プロスペクト,（株）プロスペクト,不動産業,1937年12月1日,1937年度,http://www.prospectjapan.co.jp/,〒141-0031,東京都品川区西五反田７－１７－７五反田第１ｎｏｔｅビル,東京都,8050_不動産業,東証２部
3529,衣料品・服飾品,アツギ,アツギ（株）,繊維製品,1947年12月24日,1947年度,https://www.atsugi.co.jp/,〒243-0493,神奈川県海老名市大谷北１－３－２,神奈川県,3100_繊維製品,東証１部
3536,専門店・ドラッグストア,アクサスホールディングス,アクサスホールディングス（株）,小売業,2016年3月1日,2015年度,http://www.axas-hd.jp/,〒770-8054,徳島市山城西４－２,徳島県,6100_小売業,東証JQスタンダード
3537,繊維・化学・製紙卸,昭栄薬品,昭栄薬品（株）,卸売業,1960年3月17日,1959年度,http://www.shoei-yakuhin.co.jp/,〒541-0052,大阪市中央区安土町１－５－１,大阪府,6050_卸売業,東証JQスタンダード
3538,自動車小売,ウイルプラスホールディングス,（株）ウイルプラスホールディングス,小売業,2007年10月25日,2007年度,http://www.willplus.co.jp/,〒108-0014,東京都港区芝５－１３－１５芝三田森ビル,東京都,6100_小売業,東証１部
3539,総合小売・食料品小売,ＪＭホールディングス,（株）ＪＭホールディングス,小売業,1978年8月8日,1978年度,https://jm-holdings.co.jp/,〒300-0847,茨城県土浦市卸町２－３－３０,茨城県,6100_小売業,東証１部
3540,医薬品・医療品卸,歯愛メディカル,（株）歯愛メディカル,卸売業,2000年3月9日,1999年度,http://www.ci-medical.co.jp/,〒929-0201,石川県白山市鹿島町１－９－１,石川県,6050_卸売業,東証JQスタンダード
3541,食品卸,農業総合研究所,（株）農業総合研究所,卸売業,2007年10月25日,2007年度,http://www.nousouken.co.jp/,〒640-8341,和歌山市黒田９９－１２寺本ビル２,和歌山県,6050_卸売業,東証マザーズ
3542,インターネットサイト運営,ベガコーポレーション,（株）ベガコーポレーション,小売業,2007年6月15日,2007年度,http://www.vega-c.com/,〒812-0038,福岡市博多区祇園町７－２０博多祇園センタープレイス,福岡県,6100_小売業,東証マザーズ
3543,飲食店,コメダホールディングス,（株）コメダホールディングス,卸売業,2014年11月28日,2014年度,http://www.komeda-holdings.co.jp/,〒461-0004,名古屋市東区葵３－１２－２３,愛知県,6050_卸売業,東証１部
3544,専門店・ドラッグストア,サツドラホールディングス,サツドラホールディングス（株）,小売業,2016年8月16日,2016年度,http://www.satudora-hd.co.jp,〒060-0908,札幌市東区北八条東４－１－２０,北海道,6100_小売業,東証１部
3546,専門店・ドラッグストア,アレンザホールディングス,アレンザホールディングス（株）,小売業,2016年9月1日,2016年度,http://www.alleanza-hd.co.jp/,〒960-8151,福島市太平寺字堰ノ上５８,福島県,6100_小売業,東証１部
3547,飲食店,串カツ田中ホールディングス,（株）串カツ田中ホールディングス,小売業,2006年12月13日,2006年度,http://kushi-tanaka.co.jp/,〒141-0022,東京都品川区東五反田１－７－６,東京都,6100_小売業,東証１部
3548,衣料品・服飾品小売,バロックジャパンリミテッド,（株）バロックジャパンリミテッド,小売業,2000年3月8日,1999年度,http://www.baroque-global.com/japan/jp/,〒153-0042,東京都目黒区青葉台４－７－７,東京都,6100_小売業,東証１部
3549,専門店・ドラッグストア,クスリのアオキホールディングス,（株）クスリのアオキホールディングス,小売業,2016年6月30日,2016年度,http://www.kusuri-aoki-hd.co.jp,〒924-8510,石川県白山市横江町４－１,石川県,6100_小売業,東証１部
3550,衣料品・服飾品小売,スタジオアタオ,（株）スタジオアタオ,小売業,2007年8月31日,2007年度,http://www.atao.co.jp/,〒104-0061,東京都中央区銀座３－１０－９,東京都,6100_小売業,東証マザーズ
3551,産業用資材,ダイニック,ダイニック（株）,繊維製品,1919年8月18日,1919年度,http://www.dynic.co.jp/,〒105-0004,東京都港区新橋６－１７－１９新御成門ビル,東京都,3100_繊維製品,東証１部
3553,化学・化成品,共和レザー,共和レザー（株）,化学,1935年8月1日,1935年度,http://www.kyowale.co.jp/,〒430-8510,浜松市南区東町１８７６,静岡県,3200_化学,東証１部
3556,専門店・ドラッグストア,リネットジャパングループ,リネットジャパングループ（株）,小売業,2000年7月27日,2000年度,http://corp.renet.jp/,〒453-6126,名古屋市中村区平池町４－６０－１２グローバルゲート,愛知県,6100_小売業,東証マザーズ
3557,飲食店,ユナイテッド＆コレクティブ,ユナイテッド＆コレクティブ（株）,小売業,2002年6月3日,2002年度,http://www.united-collective.co.jp/,〒107-6023,東京都港区赤坂１－１２－３２アーク森ビル,東京都,6100_小売業,東証マザーズ
3558,インターネットサイト運営,ロコンド,（株）ロコンド,小売業,2010年10月22日,2010年度,https://www.locondo.jp/,〒151-0062,東京都渋谷区元代々木町３０－１３,東京都,6100_小売業,東証マザーズ
3559,インターネットサイト運営,ピーバンドットコム,（株）ピーバンドットコム,卸売業,2002年4月5日,2002年度,https://www.p-ban.com/,〒102-0076,東京都千代田区五番町１４五番町光ビル,東京都,6050_卸売業,東証１部
3560,インターネットサイト運営,ほぼ日,（株）ほぼ日,小売業,2002年10月31日,2002年度,http://www.hobonichi.co.jp/,〒101-0054,東京都千代田区神田錦町３－１８ほぼ日神田ビル,東京都,6100_小売業,東証JQスタンダード
3561,飲食店,力の源ホールディングス,（株）力の源ホールディングス,小売業,1994年12月16日,1994年度,http://www.chikaranomoto.com/,〒810-0041,福岡市中央区大名１－１３－１４,福岡県,6100_小売業,東証１部
3562,建材・電気機械・金属卸,Ｎｏ．１,（株）Ｎｏ．１,卸売業,1989年9月27日,1989年度,https://www.number-1.co.jp/,〒100-0011,東京都千代田区内幸町１－５－２,東京都,6050_卸売業,東証JQスタンダード
3563,飲食店,ＦＯＯＤ＆ＬＩＦＥＣＯＭＰＡＮＩＥＳ,（株）ＦＯＯＤ＆ＬＩＦＥＣＯＭＰＡＮＩＥＳ,小売業,2015年3月31日,2014年度,https://food-and-life.co.jp/,〒564-0063,大阪府吹田市江坂町１－２２－２,大阪府,6100_小売業,東証１部
3565,建材・電気機械・金属卸,アセンテック,アセンテック（株）,卸売業,2009年2月2日,2008年度,https://www.ascentech.co.jp/,〒101-0022,東京都千代田区神田練塀町３大東ビル,東京都,6050_卸売業,東証１部
3566,衣料品・服飾品,ユニフォームネクスト,ユニフォームネクスト（株）,小売業,1994年4月21日,1994年度,https://uniformnext.co.jp/,〒910-0123,福井市八重巻町２５－８１,福井県,6100_小売業,東証マザーズ
3569,自動車部品,セーレン,セーレン（株）,繊維製品,1923年5月1日,1923年度,http://www.seiren.com/,〒918-8560,福井市毛矢１－１０－１,福井県,3100_繊維製品,東証１部
3571,紡績・繊維,ソトー,（株）ソトー,繊維製品,1923年2月25日,1922年度,http://www.sotoh.co.jp/,〒494-8501,愛知県一宮市篭屋５－１－１,愛知県,3100_繊維製品,東証１部
3577,紡績・繊維,東海染工,東海染工（株）,繊維製品,1941年3月1日,1940年度,http://www.tokai-senko.co.jp/,〒450-6408,名古屋市中村区名駅３－２８－１２大名古屋ビルヂング,愛知県,3100_繊維製品,東証１部
3578,紡績・繊維,倉庫精練,倉庫精練（株）,繊維製品,1914年8月22日,1914年度,http://www.soko.co.jp/,〒920-0363,石川県金沢市古府町南４５９,石川県,3100_繊維製品,東証２部
3580,紡績・繊維,小松マテーレ,小松マテーレ（株）,繊維製品,1943年10月8日,1943年度,https://www.komatsumatere.co.jp/,〒929-0124,石川県能美市浜町ヌ１６７,石川県,3100_繊維製品,東証１部
3583,日用品・生活用品,オーベクス,オーベクス（株）,繊維製品,1893年12月12日,--,http://www.aubex.co.jp/,〒130-0026,東京都墨田区両国４－３１－１１ヒューリック両国ビル,東京都,3100_繊維製品,東証２部
3591,衣料品・服飾品,ワコールホールディングス,（株）ワコールホールディングス,繊維製品,1949年11月1日,1949年度,http://www.wacoalholdings.jp,〒601-8530,京都市南区吉祥院中島町２９,京都府,3100_繊維製品,東証１部
3593,バイオ・医薬品関連,ホギメディカル,（株）ホギメディカル,繊維製品,1961年4月3日,1961年度,http://www.hogy.co.jp/,〒107-8615,東京都港区赤坂２－７－７,東京都,3100_繊維製品,東証１部
3597,衣料品・服飾品,自重堂,（株）自重堂,繊維製品,1960年7月1日,1960年度,http://www.jichodo.co.jp/,〒729-3193,広島県福山市新市町大字戸手１６－２,広島県,3100_繊維製品,東証２部
3598,衣料品・服飾品,山喜,山喜（株）,繊維製品,1953年7月22日,1953年度,http://www.e-yamaki.co.jp/,〒540-0005,大阪市中央区上町１－３－１,大阪府,3100_繊維製品,東証２部
3600,紡績・繊維,フジックス,（株）フジックス,繊維製品,1950年1月20日,1949年度,http://www.fjx.co.jp/,〒603-8322,京都市北区平野宮本町５,京都府,3100_繊維製品,東証２部
3604,バイオ・医薬品関連,川本産業,川本産業（株）,繊維製品,1931年1月6日,1930年度,http://www.kawamoto-sangyo.co.jp/,〒540-0012,大阪市中央区谷町２－６－４谷町ビル,大阪府,3100_繊維製品,東証２部
3607,生活関連サービス,クラウディアホールディングス,（株）クラウディアホールディングス,繊維製品,1976年12月21日,1976年度,http://www.kuraudia.holdings/,〒615-0031,京都市右京区西院高田町３４,京都府,3100_繊維製品,東証１部
3608,衣料品・服飾品,ＴＳＩホールディングス,（株）ＴＳＩホールディングス,繊維製品,2011年6月1日,2011年度,http://www.tsi-holdings.com/,〒107-0061,東京都港区北青山１－２－３青山ビル,東京都,3100_繊維製品,東証１部
3611,衣料品・服飾品,マツオカコーポレーション,（株）マツオカコーポレーション,繊維製品,1956年4月5日,1956年度,http://www.matuoka.co.jp/,〒720-0045,広島県福山市宝町４－１４,広島県,3100_繊維製品,東証１部
3612,衣料品・服飾品,ワールド,（株）ワールド,繊維製品,1985年4月1日,1985年度,http://corp.world.co.jp/,〒650-8585,神戸市中央区港島中町６－８－１,兵庫県,3100_繊維製品,東証１部
3622,広告,ネットイヤーグループ,ネットイヤーグループ（株）,情報・通信業,1999年7月7日,1999年度,http://www.netyear.net/,〒104-0061,東京都中央区銀座２－１５－２東急銀座二丁目ビル,東京都,5250_情報・通信業,東証マザーズ
3623,消費者・事業者金融,ビリングシステム,ビリングシステム（株）,情報・通信業,2000年6月5日,2000年度,http://www.billingjapan.co.jp/,〒100-0011,東京都千代田区内幸町１－１－１,東京都,5250_情報・通信業,東証マザーズ
3624,コンテンツ制作・配信,アクセルマーク,アクセルマーク（株）,情報・通信業,1994年3月22日,1993年度,http://www.axelmark.co.jp/,〒164-0012,東京都中野区本町１－３２－２ハーモニータワー,東京都,5250_情報・通信業,東証マザーズ
3625,システム・ソフトウエア,テックファームホールディングス,テックファームホールディングス（株）,情報・通信業,1991年8月30日,1991年度,http://www.techfirm-hd.com/,〒163-1423,東京都新宿区西新宿３－２０－２東京オペラシティタワー,東京都,5250_情報・通信業,東証JQグロース
3626,システム・ソフトウエア,ＴＩＳ,ＴＩＳ（株）,情報・通信業,2008年4月1日,2008年度,http://www.tis.co.jp/,〒160-0023,東京都新宿区西新宿８－１７－１住友不動産新宿グランドタワー,東京都,5250_情報・通信業,東証１部
3627,コンテンツ制作・配信,ＪＮＳホールディングス,ＪＮＳホールディングス（株）,情報・通信業,2004年4月19日,2004年度,https://www.jns.inc/,〒101-0041,東京都千代田区神田須田町１－２３－１住友不動産神田ビル２号館,東京都,5250_情報・通信業,東証１部
3628,システム・ソフトウエア,データホライゾン,（株）データホライゾン,情報・通信業,1982年3月25日,1981年度,http://www.dhorizon.co.jp/,〒733-0834,広島市西区草津新町１－２１－３５広島ミクシス・ビル,広島県,5250_情報・通信業,東証マザーズ
3630,システム・ソフトウエア,電算システム,（株）電算システム,情報・通信業,1967年3月14日,1966年度,http://www.densan-s.co.jp,〒501-6196,岐阜市日置江１－５８,岐阜県,5250_情報・通信業,東証１部
3632,コンテンツ制作・配信,グリー,グリー（株）,情報・通信業,2004年12月7日,2004年度,http://www.gree.co.jp/,〒106-6112,東京都港区六本木６－１０－１六本木ヒルズ森タワー,東京都,5250_情報・通信業,東証１部
3633,システム・ソフトウエア,ＧＭＯペパボ,ＧＭＯペパボ（株）,情報・通信業,2004年3月2日,2003年度,http://pepabo.com/,〒150-8512,東京都渋谷区桜丘町２６－１,東京都,5250_情報・通信業,東証１部
3634,コンテンツ制作・配信,ソケッツ,（株）ソケッツ,情報・通信業,2000年6月23日,2000年度,http://www.sockets.co.jp/,〒151-0051,東京都渋谷区千駄ヶ谷４－２３－５ＪＰＲ千駄ヶ谷ビル,東京都,5250_情報・通信業,東証２部
3635,コンテンツ制作・配信,コーエーテクモホールディングス,（株）コーエーテクモホールディングス,情報・通信業,2009年4月1日,2009年度,http://www.koeitecmo.co.jp/,〒223-8503,横浜市港北区箕輪町１－１８－１２,神奈川県,5250_情報・通信業,東証１部
3636,システム・ソフトウエア,三菱総合研究所,（株）三菱総合研究所,情報・通信業,1970年5月8日,1970年度,http://www.mri.co.jp/,〒100-8141,東京都千代田区永田町２－１０－３,東京都,5250_情報・通信業,東証１部
3639,コンテンツ制作・配信,ボルテージ,（株）ボルテージ,情報・通信業,2000年2月10日,1999年度,http://www.voltage.co.jp/,〒150-6028,東京都渋谷区恵比寿４－２０－３恵比寿ガーデンプレイスタワー,東京都,5250_情報・通信業,東証１部
3640,システム・ソフトウエア,電算,（株）電算,情報・通信業,1966年3月29日,1965年度,https://www.ndensan.co.jp/,〒380-0904,長野市鶴賀七瀬中町２７６－６,長野県,5250_情報・通信業,東証１部
3641,コンテンツ制作・配信,パピレス,（株）パピレス,情報・通信業,1995年3月31日,1994年度,http://www.papy.co.jp/info/,〒102-0094,東京都千代田区紀尾井町３－１２,東京都,5250_情報・通信業,東証JQスタンダード
3645,企業向け専門サービス,メディカルネット,（株）メディカルネット,情報・通信業,2001年6月1日,2001年度,https://www.medical-net.com/,〒151-0072,東京都渋谷区幡ヶ谷１－３４－１４宝ビル,東京都,5250_情報・通信業,東証マザーズ
3646,インターネットサイト運営,駅探,（株）駅探,情報・通信業,2003年1月15日,2002年度,http://ekitan.co.jp/,〒102-0083,東京都千代田区麹町５－４,東京都,5250_情報・通信業,東証マザーズ
3647,建設・土木,ジー・スリーホールディングス,（株）ジー・スリーホールディングス,情報・通信業,2011年3月1日,2010年度,http://www.g3holdings.com/,〒140-0002,東京都品川区東品川２－３－１４東京フロントテラス,東京都,5250_情報・通信業,東証２部
3648,システム・ソフトウエア,ＡＧＳ,ＡＧＳ（株）,情報・通信業,1971年7月1日,1971年度,http://www.ags.co.jp/,〒330-0075,さいたま市浦和区針ケ谷４－３－２５,埼玉県,5250_情報・通信業,東証１部
3649,システム・ソフトウエア,ファインデックス,（株）ファインデックス,情報・通信業,1985年1月26日,1984年度,http://findex.co.jp/,〒100-0004,東京都千代田区大手町２－６－１朝日生命大手町ビル,東京都,5250_情報・通信業,東証１部
3652,半導体・電子部品,ディジタルメディアプロフェッショナル,（株）ディジタルメディアプロフェッショナル,情報・通信業,2002年7月10日,2002年度,http://www.dmprof.com/,〒164-0001,東京都中野区中野４－１０－２中野セントラルパークサウス,東京都,5250_情報・通信業,東証マザーズ
3653,システム・ソフトウエア,モルフォ,（株）モルフォ,情報・通信業,2004年5月26日,2004年度,http://www.morphoinc.com/,〒101-0065,東京都千代田区西神田３－８－１,東京都,5250_情報・通信業,東証マザーズ
3655,システム・ソフトウエア,ブレインパッド,（株）ブレインパッド,情報・通信業,2004年3月18日,2003年度,http://www.brainpad.co.jp/,〒108-0071,東京都港区白金台３－２－１０白金台ビル,東京都,5250_情報・通信業,東証１部
3656,コンテンツ制作・配信,ＫＬａｂ,ＫＬａｂ（株）,情報・通信業,2000年8月1日,2000年度,http://www.klab.jp/,〒106-6122,東京都港区六本木６－１０－１六本木ヒルズ森タワー,東京都,5250_情報・通信業,東証１部
3657,システム・ソフトウエア,ポールトゥウィン・ピットクルーホールディングス,ポールトゥウィン・ピットクルーホールディングス（株）,情報・通信業,2009年2月2日,2008年度,http://www.poletowin-pitcrew-holdings.co.jp/,〒163-0814,東京都新宿区西新宿２－４－１新宿ＮＳビル,東京都,5250_情報・通信業,東証１部
3658,コンテンツ制作・配信,イーブックイニシアティブジャパン,（株）イーブックイニシアティブジャパン,情報・通信業,2000年5月17日,2000年度,http://corp.ebookjapan.jp/,〒102-0083,東京都千代田区麹町１－１２－１住友不動産ふくおか半蔵門ビル,東京都,5250_情報・通信業,東証１部
3659,コンテンツ制作・配信,ネクソン,（株）ネクソン,情報・通信業,2002年12月18日,2002年度,http://company.nexon.co.jp/,〒106-0032,東京都港区六本木１－４－５アークヒルズサウスタワー,東京都,5250_情報・通信業,東証１部
3660,インターネットサイト運営,アイスタイル,（株）アイスタイル,情報・通信業,2000年4月1日,2000年度,http://www.istyle.co.jp/,〒107-6034,東京都港区赤坂１－１２－３２アーク森ビル,東京都,5250_情報・通信業,東証１部
3661,コンテンツ制作・配信,エムアップホールディングス,（株）エムアップホールディングス,情報・通信業,2004年12月14日,2004年度,https://m-upholdings.co.jp/,〒150-0002,東京都渋谷区渋谷３－１２－１８渋谷南東急ビル,東京都,5250_情報・通信業,東証１部
3662,コンテンツ制作・配信,エイチーム,（株）エイチーム,情報・通信業,2004年11月1日,2004年度,http://www.a-tm.co.jp/,〒450-6432,名古屋市中村区名駅３－２８－１２大名古屋ビルヂング,愛知県,5250_情報・通信業,東証１部
3663,システム・ソフトウエア,アートスパークホールディングス,アートスパークホールディングス（株）,情報・通信業,2012年4月2日,2012年度,http://www.artspark.co.jp/,〒160-0023,東京都新宿区西新宿４－１５－７パシフィックマークス新宿パークサイド,東京都,5250_情報・通信業,東証２部
3664,コンテンツ制作・配信,モブキャストホールディングス,（株）モブキャストホールディングス,情報・通信業,2004年3月26日,2003年度,http://mobcast.co.jp/,〒106-0032,東京都港区六本木６－８－１０ＳＴＥＰ六本木,東京都,5250_情報・通信業,東証マザーズ
3665,インターネットサイト運営,エニグモ,（株）エニグモ,情報・通信業,2004年2月10日,2003年度,http://www.enigmo.co.jp/,〒107-0052,東京都港区赤坂８－１－２２ＮＭＦ青山一丁目ビル,東京都,5250_情報・通信業,東証１部
3666,システム・ソフトウエア,テクノスジャパン,（株）テクノスジャパン,情報・通信業,1994年4月27日,1994年度,http://www.tecnos.co.jp/,〒163-1432,東京都新宿区西新宿３－２０－２東京オペラシティタワー,東京都,5250_情報・通信業,東証１部
3667,コンテンツ制作・配信,ｅｎｉｓｈ,（株）ｅｎｉｓｈ,情報・通信業,2009年2月24日,2008年度,http://www.enish.jp/,〒106-0032,東京都港区六本木６－１－２０六本木電気ビル,東京都,5250_情報・通信業,東証１部
3668,コンテンツ制作・配信,コロプラ,（株）コロプラ,情報・通信業,2008年10月1日,2008年度,http://colopl.co.jp/,〒150-6011,東京都渋谷区恵比寿４－２０－３,東京都,5250_情報・通信業,東証１部
3670,家電小売,協立情報通信,協立情報通信（株）,情報・通信業,1965年6月3日,1965年度,http://www.kccnet.co.jp/,〒105-0013,東京都港区浜松町１－９－１０,東京都,5250_情報・通信業,東証JQスタンダード
3671,システム・ソフトウエア,ソフトマックス,ソフトマックス（株）,情報・通信業,1974年1月28日,1973年度,http://www.s-max.co.jp/,〒140-0001,東京都品川区北品川４－７－３５御殿山トラストタワー,東京都,5250_情報・通信業,東証マザーズ
3672,コンテンツ制作・配信,オルトプラス,（株）オルトプラス,情報・通信業,2010年5月6日,2010年度,http://www.altplus.co.jp/,〒170-6039,東京都豊島区東池袋３－１－１サンシャイン６０,東京都,5250_情報・通信業,東証１部
3673,システム・ソフトウエア,ブロードリーフ,（株）ブロードリーフ,情報・通信業,2005年12月16日,2005年度,http://www.broadleaf.co.jp/,〒140-0002,東京都品川区東品川４－１３－１４,東京都,5250_情報・通信業,東証１部
3674,インターネットサイト運営,オークファン,（株）オークファン,情報・通信業,2007年6月1日,2007年度,http://aucfan.co.jp/,〒141-0021,東京都品川区上大崎２－１３－３０ｏａｋｍｅｇｕｒｏ,東京都,5250_情報・通信業,東証マザーズ
3675,企業向け専門サービス,クロス・マーケティンググループ,（株）クロス・マーケティンググループ,情報・通信業,2013年6月3日,2013年度,https://www.cm-group.co.jp/,〒163-1424,東京都新宿区西新宿３－２０－２東京オペラシティ,東京都,5250_情報・通信業,東証１部
3676,システム・ソフトウエア,デジタルハーツホールディングス,（株）デジタルハーツホールディングス,情報・通信業,2013年10月1日,2013年度,https://www.digitalhearts-hd.com/,〒163-1441,東京都新宿区西新宿３－２０－２東京オペラシティビル,東京都,5250_情報・通信業,東証１部
3677,システム・ソフトウエア,システム情報,（株）システム情報,情報・通信業,1980年1月12日,1979年度,http://www.sysj.co.jp/,〒104-0054,東京都中央区勝どき１－７－３,東京都,5250_情報・通信業,東証１部
3678,コンテンツ制作・配信,メディアドゥ,（株）メディアドゥ,情報・通信業,1999年4月1日,1999年度,https://www.mediado.jp/,〒100-0003,東京都千代田区一ツ橋１－１－１パレスサイドビル,東京都,5250_情報・通信業,東証１部
3679,インターネットサイト運営,じげん,（株）じげん,情報・通信業,2006年6月1日,2006年度,http://zigexn.co.jp/,〒105-0001,東京都港区虎ノ門３－４－８,東京都,5250_情報・通信業,東証１部
3680,広告,ホットリンク,（株）ホットリンク,情報・通信業,2000年6月26日,2000年度,http://www.hottolink.co.jp/,〒102-0071,東京都千代田区富士見１－３－１１富士見デュープレックスビズ,東京都,5250_情報・通信業,東証マザーズ
3681,システム・ソフトウエア,ブイキューブ,（株）ブイキューブ,情報・通信業,2000年2月18日,1999年度,http://jp.vcube.com/,〒108-0072,東京都港区白金１－１７－３ＮＢＦプラチナタワー,東京都,5250_情報・通信業,東証１部
3682,システム・ソフトウエア,エンカレッジ・テクノロジ,エンカレッジ・テクノロジ（株）,情報・通信業,2002年11月1日,2002年度,http://www.et-x.jp/,〒103-0007,東京都中央区日本橋浜町３－３－２,東京都,5250_情報・通信業,東証１部
3683,システム・ソフトウエア,サイバーリンクス,（株）サイバーリンクス,情報・通信業,1964年5月28日,1964年度,http://www.cyber-l.co.jp,〒641-0012,和歌山市紀三井寺８４９－３,和歌山県,5250_情報・通信業,東証１部
3686,コンテンツ制作・配信,ディー・エル・イー,（株）ディー・エル・イー,情報・通信業,2003年10月1日,2003年度,http://www.dle.jp/,〒102-0083,東京都千代田区麹町３－３－４,東京都,5250_情報・通信業,東証１部
3687,システム・ソフトウエア,フィックスターズ,（株）フィックスターズ,情報・通信業,2002年10月25日,2002年度,http://www.fixstars.com,〒141-0032,東京都品川区大崎１－１１－１,東京都,5250_情報・通信業,東証１部
3688,広告,ＣＡＲＴＡＨＯＬＤＩＮＧＳ,（株）ＣＡＲＴＡＨＯＬＤＩＮＧＳ,情報・通信業,1999年10月8日,1999年度,https://cartaholdings.co.jp/,〒150-0043,東京都渋谷区道玄坂１－２１－１渋谷ソラスタ,東京都,5250_情報・通信業,東証１部
3689,コンテンツ制作・配信,イグニス,（株）イグニス,情報・通信業,2010年5月31日,2010年度,http://1923.co.jp/,〒150-0013,東京都渋谷区恵比寿１－１９－１９,東京都,5250_情報・通信業,東証マザーズ
3690,広告,イルグルム,（株）イルグルム,情報・通信業,2003年7月11日,2003年度,https://www.yrglm.co.jp/,〒530-0001,大阪市北区梅田２－４－９ブリーゼタワー,大阪府,5250_情報・通信業,東証マザーズ
3691,広告,リアルワールド,（株）リアルワールド,情報・通信業,2005年7月29日,2005年度,http://company.realworld.jp/,〒151-0062,東京都渋谷区元代々木町３０－１３,東京都,5250_情報・通信業,東証マザーズ
