id,  name,  category,  url,  company,  kessan,  siiteanalitics
5484,  東北特殊鋼,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5484,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5484,  https://www.nikkei.com/nkd/company/kessan/?scode=5484,https://omotenashi.site/company/5484/
5486,  日立金属,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5486,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5486,  https://www.nikkei.com/nkd/company/kessan/?scode=5486,https://omotenashi.site/company/5486/
5491,  日本金属,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5491,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5491,  https://www.nikkei.com/nkd/company/kessan/?scode=5491,https://omotenashi.site/company/5491/
5541,  大平洋金属,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5541,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5541,  https://www.nikkei.com/nkd/company/kessan/?scode=5541,https://omotenashi.site/company/5541/
5542,  新報国製鉄,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5542,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5542,  https://www.nikkei.com/nkd/company/kessan/?scode=5542,https://omotenashi.site/company/5542/
5563,  新日本電工,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5563,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5563,  https://www.nikkei.com/nkd/company/kessan/?scode=5563,https://omotenashi.site/company/5563/
5602,  栗本鐵工所,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5602,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5602,  https://www.nikkei.com/nkd/company/kessan/?scode=5602,https://omotenashi.site/company/5602/
5603,  虹技,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5603,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5603,  https://www.nikkei.com/nkd/company/kessan/?scode=5603,https://omotenashi.site/company/5603/
5609,  日本鋳造,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5609,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5609,  https://www.nikkei.com/nkd/company/kessan/?scode=5609,https://omotenashi.site/company/5609/
5610,  大和重工,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5610,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5610,  https://www.nikkei.com/nkd/company/kessan/?scode=5610,https://omotenashi.site/company/5610/
5612,  日本鋳鉄管,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5612,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5612,  https://www.nikkei.com/nkd/company/kessan/?scode=5612,https://omotenashi.site/company/5612/
5632,  三菱製鋼,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5632,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5632,  https://www.nikkei.com/nkd/company/kessan/?scode=5632,https://omotenashi.site/company/5632/
5644,  メタルアート,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5644,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5644,  https://www.nikkei.com/nkd/company/kessan/?scode=5644,https://omotenashi.site/company/5644/
5658,  日亜鋼業,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5658,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5658,  https://www.nikkei.com/nkd/company/kessan/?scode=5658,https://omotenashi.site/company/5658/
5659,  日本精線,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5659,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5659,  https://www.nikkei.com/nkd/company/kessan/?scode=5659,https://omotenashi.site/company/5659/
5660,  神鋼鋼線工業,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5660,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5660,  https://www.nikkei.com/nkd/company/kessan/?scode=5660,https://omotenashi.site/company/5660/
5690,  リバーホールディングス,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5690,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5690,  https://www.nikkei.com/nkd/company/kessan/?scode=5690,https://omotenashi.site/company/5690/
5695,  パウダーテック,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5695,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5695,  https://www.nikkei.com/nkd/company/kessan/?scode=5695,https://omotenashi.site/company/5695/
5697,  サンユウ,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5697,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5697,  https://www.nikkei.com/nkd/company/kessan/?scode=5697,https://omotenashi.site/company/5697/
